title,make,model,year,condition,transmission,price
Honda Accord EX-L V-6 2dr Coupe (3.5L 6cyl 6A) 2014 Black,Honda,Accord EX-L,2014,foreign used,automatic,"₦ 13,900,000"
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,GLE-Class GLE,2016,foreign used,automatic,"₦ 35,700,000"
Honda Civic 1.4i Sport Automatic 2004 Silver,Honda,Civic 1,2004,local used,automatic,"₦ 3,200,000"
Hyundai Sonata Sport Sedan FWD (2.4L 4cyl 6A) 2016 Black,Hyundai,Sonata Sport,2016,foreign used,automatic,"₦ 15,000,000"
Lexus GX 460 2021 White,Lexus,GX 460,2021,foreign used,automatic,"₦ 91,000,000"
Toyota Venza XLE FWD 2013 Gray,Toyota,Venza XLE,2013,local used,automatic,"₦ 13,200,000"
Toyota Sequoia Limited 4dr SUV (4.7L 8cyl 5A) 2007 Black,Toyota,Sequoia Limited,2007,foreign used,automatic,"₦ 7,500,000"
Mercedes-Benz M Class ML 350 4Matic 2013 Blue,Mercedes-Benz,M Class,2013,foreign used,automatic,"₦ 45,000,000"
Toyota Corolla 1.8 VVTL-i TS 2006 Gray,Toyota,Corolla 1,2006,foreign used,automatic,"₦ 9,180,000"
Audi Q7 55 Premium AWD quattro 2019 Black,Audi,Q7 55,2019,foreign used,automatic,"₦ 43,000,000"
Toyota Highlander 2013 Black,Toyota,Highlander,2013,foreign used,automatic,"₦ 19,000,000"
Lexus RX 350 AWD 2013 Brown,Lexus,RX 350,2013,foreign used,automatic,"₦ 21,000,000"
Hyundai Sonata 2012 Black,Hyundai,Sonata,2012,foreign used,automatic,"₦ 12,000,000"
Toyota Venza Nightshade AWD 2023 White,Toyota,Venza Nightshade,2023,foreign used,automatic,"₦ 62,000,000"
Lexus GS 350 AWD 2008 Gray,Lexus,GS 350,2008,foreign used,automatic,"₦ 11,800,000"
Mercedes-Benz M Class ML 350 4Matic 2008 Gold,Mercedes-Benz,M Class,2008,local used,automatic,"₦ 7,500,000"
Lexus ES 350 FWD 2016 Silver,Lexus,ES 350,2016,foreign used,automatic,"₦ 30,000,000"
Honda Odyssey Touring 2006 Blue,Honda,Odyssey Touring,2006,foreign used,automatic,"₦ 10,500,000"
Honda CR-V 2010 Red,Honda,CR-V,2010,foreign used,automatic,"₦ 15,800,000"
Kia Sportage SX Turbo AWD 2019 Gold,Kia,Sportage SX,2019,foreign used,automatic,"₦ 28,800,000"
Acura MDX 2008 White,Acura,MDX,2008,foreign used,automatic,"₦ 10,800,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6AM) 2010 Red,Toyota,Camry XLE,2010,foreign used,automatic,"₦ 11,900,000"
Toyota Sequoia 2004 White,Toyota,Sequoia,2004,foreign used,automatic,"₦ 7,500,000"
Ford Explorer 2013 Gray,Ford,Explorer,2013,foreign used,automatic,"₦ 20,500,000"
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,MDX Advance,2012,foreign used,automatic,"₦ 11,500,000"
Kia Sorento EX 4dr SUV AWD (3.3L 6cyl 6A) 2014 White,Kia,Sorento EX,2014,foreign used,automatic,"₦ 17,500,000"
Lexus ES 350 FWD 2015 White,Lexus,ES 350,2015,foreign used,automatic,"₦ 23,000,000"
Mercedes-Benz GLC-Class 2016 Blue,Mercedes-Benz,GLC-Class,2016,foreign used,automatic,"₦ 28,000,000"
Acura MDX w/Advance & Ent. Pkgs SH-AWD 2017 Black,Acura,MDX w,2017,foreign used,automatic,"₦ 27,500,000"
Honda Accord 2008 Brown,Honda,Accord,2008,local used,automatic,"₦ 4,400,000"
Mercedes-Benz C300 2010 White,Mercedes-Benz,C300,2010,local used,automatic,"₦ 9,500,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Black,Toyota,Highlander XLE,2015,foreign used,automatic,"₦ 33,000,000"
Honda Accord Sport 2.0T 2018 White,Honda,Accord Sport,2018,foreign used,automatic,"₦ 29,500,000"
Chevrolet Spark 2013 White,Chevrolet,Spark,2013,foreign used,automatic,"₦ 7,950,000"
Honda CR-V 2002 Blue,Honda,CR-V,2002,local used,manual,"₦ 2,900,000"
Lexus RX 350 2021 White,Lexus,RX 350,2021,foreign used,automatic,"₦ 68,500,000"
Honda Accord Sport 4dr Sedan (2.4L 4cyl 6M) 2014 Blue,Honda,Accord Sport,2014,foreign used,automatic,"₦ 11,950,000"
Honda Accord EX-L V-6 2dr Coupe w/Navigation (3.5L 6cyl 6M) 2014 Gray,Honda,Accord EX-L,2014,foreign used,automatic,"₦ 13,500,000"
Ford Mustang 2020 Gray,Ford,Mustang,2020,foreign used,automatic,"₦ 51,000,000"
Toyota Tacoma Access Cab V6 2012 White,Toyota,Tacoma Access,2012,foreign used,automatic,"₦ 21,000,000"
Toyota 4-Runner SR5 4dr SUV 4WD (4.0L 6cyl 5A) 2015 Black,Toyota,4-Runner SR5,2015,foreign used,automatic,"₦ 44,000,000"
Toyota Highlander Limited 2010 Silver,Toyota,Highlander Limited,2010,foreign used,automatic,"₦ 13,950,000"
Toyota Highlander Limited Platinum V6 4x2 (3.5L 6cyl 6A) 2016 Red,Toyota,Highlander Limited,2016,foreign used,automatic,"₦ 27,000,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2017 Black,Mercedes-Benz,CLA-Class CLA,2017,foreign used,automatic,"₦ 27,500,000"
Mercedes-Benz GLE-Class AMG GLE 63 4MATIC 2016 Black,Mercedes-Benz,GLE-Class AMG,2016,foreign used,automatic,"₦ 63,000,000"
Mercedes-Benz GLK-Class 2010 Red,Mercedes-Benz,GLK-Class,2010,foreign used,automatic,"₦ 15,800,000"
Toyota Sienna 2007 Gold,Toyota,Sienna,2007,foreign used,automatic,"₦ 12,000,000"
Toyota Corolla 2008 Silver,Toyota,Corolla,2008,foreign used,automatic,"₦ 10,700,000"
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Black,Toyota,RAV4 Limited,2015,foreign used,automatic,"₦ 26,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2012 Silver,Toyota,Corolla LE,2012,foreign used,automatic,"₦ 12,500,000"
Honda Pilot 2011 White,Honda,Pilot,2011,foreign used,automatic,"₦ 14,800,000"
Hyundai Tucson 2015 Burgundy,Hyundai,Tucson,2015,foreign used,automatic,"₦ 15,800,000"
Ford Focus SE Sedan FWD (1.0L 3cyl 6M) 2017 Gray,Ford,Focus SE,2017,foreign used,automatic,"₦ 15,500,000"
Nissan Murano Platinum FWD 2016 Silver,Nissan,Murano Platinum,2016,foreign used,automatic,"₦ 22,000,000"
New Toyota Grand Highlander Hybrid 2024 White,New,Toyota Grand,2024,brand new,automatic,"₦ 158,000,000"
Toyota 4-Runner 2005 Matt Black,Toyota,4-Runner,2005,foreign used,automatic,"₦ 15,000,000"
Hyundai Elantra 2013 Brown,Hyundai,Elantra,2013,local used,automatic,"₦ 7,980,000"
Toyota Camry 2010 Black,Toyota,Camry,2010,foreign used,automatic,"₦ 12,500,000"
Toyota Hilux 2021 Gray,Toyota,Hilux,2021,foreign used,automatic,"₦ 78,000,000"
Toyota Corolla 1.6 VVT-i 2006 Silver,Toyota,Corolla 1,2006,foreign used,manual,"₦ 9,500,000"
Toyota Highlander Limited 2022 Black,Toyota,Highlander Limited,2022,foreign used,automatic,"₦ 51,000,000"
Nissan X-Trail 2006 Gray,Nissan,X-Trail,2006,local used,automatic,"₦ 4,000,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Blue,Toyota,Camry SE,2009,local used,automatic,"₦ 7,200,000"
Jeep Wrangler Rubicon 4x4 2018 Black,Jeep,Wrangler Rubicon,2018,foreign used,automatic,"₦ 46,500,000"
Nissan Maxima SE 2000 White,Nissan,Maxima SE,2000,local used,automatic,"₦ 2,700,000"
Land Rover Range Rover Vogue 2015 Blue,Land,Rover Range,2015,foreign used,automatic,"₦ 58,000,000"
Toyota Sienna LE 2008 Gold,Toyota,Sienna LE,2008,local used,automatic,"₦ 6,300,000"
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2017 White,Mercedes-Benz,GLE-Class GLE,2017,local used,automatic,"₦ 30,500,000"
Toyota Matrix 2009 Gray,Toyota,Matrix,2009,local used,automatic,"₦ 8,500,000"
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Gray,Toyota,Camry XLE,2014,local used,automatic,"₦ 11,000,000"
Toyota RAV4 V6 2007 Silver,Toyota,RAV4 V6,2007,local used,automatic,"₦ 6,800,000"
Toyota Corolla 2013 Black,Toyota,Corolla,2013,foreign used,automatic,"₦ 12,800,000"
Mercedes-Benz C300 2023 Black,Mercedes-Benz,C300,2023,foreign used,automatic,"₦ 85,000,000"
Toyota RAV4 LE AWD (2.5L 4cyl 6A) 2016 Orange,Toyota,RAV4 LE,2016,foreign used,automatic,"₦ 26,000,000"
Mercedes-Benz GLE-Class AMG GLE 63 S 4MATIC 2018 Red,Mercedes-Benz,GLE-Class AMG,2018,foreign used,automatic,"₦ 85,000,000"
Hyundai Atos 2004 Red,Hyundai,Atos,2004,foreign used,automatic,"₦ 4,500,000"
Honda HR-V 4dr SUV (1.5L 4cyl CVT) 2016 Gray,Honda,HR-V 4dr,2016,foreign used,automatic,"₦ 17,500,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014,Mercedes-Benz,M Class,2014,foreign used,automatic,"₦ 26,500,000"
Lexus RX 350 AWD 2013 Silver,Lexus,RX 350,2013,foreign used,automatic,"₦ 22,500,000"
Mercedes-Benz GLE-Class 2016 Black,Mercedes-Benz,GLE-Class,2016,foreign used,automatic,"₦ 58,000,000"
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander XLE,2017,foreign used,automatic,"₦ 30,500,000"
Lexus RX 350 FWD 2012 Red,Lexus,RX 350,2012,foreign used,automatic,"₦ 22,000,000"
Honda Civic EX-L 4dr Sedan (1.5L 4cyl) 2017 Red,Honda,Civic EX-L,2017,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz C250 2012 Gray,Mercedes-Benz,C250,2012,foreign used,automatic,"₦ 13,600,000"
Toyota Sienna XLE 7 Passenger 2011 Blue,Toyota,Sienna XLE,2011,foreign used,automatic,"₦ 18,500,000"
Toyota RAV4 Limited 4dr SUV (2.5L 4cyl 6A) 2014 Black,Toyota,RAV4 Limited,2014,foreign used,automatic,"₦ 21,500,000"
Lexus RX 350 AWD 2008 White,Lexus,RX 350,2008,foreign used,automatic,"₦ 13,500,000"
Toyota Sienna LE FWD 2019 Gray,Toyota,Sienna LE,2019,foreign used,automatic,"₦ 27,500,000"
Honda CR-V 2009 Gray,Honda,CR-V,2009,local used,automatic,"₦ 8,859,375"
Toyota Camry 2010 White,Toyota,Camry,2010,foreign used,automatic,"₦ 8,950,000"
Toyota Sienna 2006 Blue,Toyota,Sienna,2006,foreign used,automatic,"₦ 9,500,000"
Toyota Corolla LE 2004 Gold,Toyota,Corolla LE,2004,foreign used,automatic,"₦ 9,700,000"
Toyota Matrix 2009 Black,Toyota,Matrix,2009,foreign used,automatic,"₦ 11,500,000"
Infiniti QX60 2014 White,Infiniti,QX60,2014,foreign used,automatic,"₦ 19,500,000"
Toyota Highlander Limited 2008 Blue,Toyota,Highlander Limited,2008,foreign used,automatic,"₦ 17,500,000"
Toyota Camry 2008 Pearl,Toyota,Camry,2008,foreign used,automatic,"₦ 10,500,000"
Ford Explorer Limited 4dr SUV AWD (3.5L 6cyl 6A) 2016 Brown,Ford,Explorer Limited,2016,foreign used,automatic,"₦ 20,000,000"
Acura ZDX Base AWD 2011 Silver,Acura,ZDX Base,2011,foreign used,automatic,"₦ 21,500,000"
Lexus ES 350 2008 Silver,Lexus,ES 350,2008,foreign used,automatic,"₦ 13,000,000"
New Toyota Hilux 2025 Black,New,Toyota Hilux,2025,brand new,automatic,"₦ 79,999,999"
Honda Accord 2005 Gray,Honda,Accord,2005,local used,automatic,"₦ 3,500,000"
Mercedes-Benz GLK-Class 350 SUV 2013,Mercedes-Benz,GLK-Class 350,2013,local used,automatic,"₦ 15,500,000"
Lexus RX 350 2013 White,Lexus,RX 350,2013,foreign used,automatic,"₦ 27,650,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Black,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 65,000,000"
Toyota Highlander 2008 Gray,Toyota,Highlander,2008,local used,automatic,"₦ 9,400,000"
Lexus ES 350 FWD 2013 Black,Lexus,ES 350,2013,foreign used,automatic,"₦ 22,800,000"
Toyota Sienna XLE Limited 2005 Gold,Toyota,Sienna XLE,2005,foreign used,automatic,"₦ 9,400,000"
Toyota Camry SE (2.5L 4cyl 8A) 2019 Blue,Toyota,Camry SE,2019,foreign used,automatic,"₦ 24,900,000"
Lexus IS 250 2015 Black,Lexus,IS 250,2015,foreign used,automatic,"₦ 22,500,000"
Toyota RAV4 2014 Burgundy,Toyota,RAV4,2014,foreign used,automatic,"₦ 23,300,000"
Hyundai Santa Fe 2014,Hyundai,Santa Fe,2014,foreign used,automatic,"₦ 13,200,000"
Toyota Corolla 2014 Gold,Toyota,Corolla,2014,foreign used,automatic,"₦ 15,800,000"
Lexus RX 350 2018 White,Lexus,RX 350,2018,foreign used,automatic,"₦ 57,000,000"
Rover Land 2020 White,Rover,Land,2020,foreign used,automatic,"₦ 145,000,000"
Toyota Highlander Limited 4x4 2009 White,Toyota,Highlander Limited,2009,foreign used,automatic,"₦ 16,480,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry XLE,2010,foreign used,automatic,"₦ 12,480,000"
Pontiac Vibe 2007 Red,Pontiac,Vibe,2007,foreign used,automatic,"₦ 9,980,000"
Toyota Hilux Revo Double Cab Petrol 2.7 AWD 2022 Brown,Toyota,Hilux Revo,2022,foreign used,automatic,"₦ 97,777,777"
Acura ZDX Base AWD 2010 White,Acura,ZDX Base,2010,local used,automatic,"₦ 8,650,000"
Lexus ES 350 2012 White,Lexus,ES 350,2012,local used,automatic,"₦ 11,000,000"
Honda Accord 2019 Silver,Honda,Accord,2019,foreign used,automatic,"₦ 30,000,000"
Lexus ES 350 2011 Gray,Lexus,ES 350,2011,foreign used,automatic,"₦ 13,450,000"
Toyota Avensis Verso 2.0 Petrol 2006 Black,Toyota,Avensis Verso,2006,foreign used,automatic,"₦ 13,000,000"
Honda CR-V 2013 Brown,Honda,CR-V,2013,foreign used,automatic,"₦ 17,000,000"
Toyota Sienna XLE 2003 Beige,Toyota,Sienna XLE,2003,foreign used,automatic,"₦ 8,500,000"
Toyota Verso 2013 Silver,Toyota,Verso,2013,foreign used,automatic,"₦ 15,000,000"
Lexus RX 300 4WD 2004 Silver,Lexus,RX 300,2004,foreign used,automatic,"₦ 11,000,000"
Lexus RX 300 4WD 2003 Black,Lexus,RX 300,2003,foreign used,automatic,"₦ 10,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2012 Blue,Toyota,Camry LE,2012,foreign used,automatic,"₦ 15,000,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2016 Red,Toyota,Corolla S,2016,local used,automatic,"₦ 9,700,000"
Honda Accord 2008 White,Honda,Accord,2008,local used,automatic,"₦ 4,600,000"
Toyota Avalon 2003 Silver,Toyota,Avalon,2003,local used,automatic,"₦ 3,650,000"
Toyota Venza XLE 4dr Wagon (3.5L 6cyl 6A) 2015 Black,Toyota,Venza XLE,2015,foreign used,automatic,"₦ 18,500,000"
Honda Pilot EX-L 4dr SUV (3.5L 6cyl 5A) 2013 Black,Honda,Pilot EX-L,2013,foreign used,automatic,"₦ 14,500,000"
Hyundai Sonata Sport Plus 2018 White,Hyundai,Sonata Sport,2018,foreign used,automatic,"₦ 16,500,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl CVT) 2015 Black,Toyota,Corolla S,2015,foreign used,automatic,"₦ 14,000,000"
Toyota Highlander XLE 2019 Gray,Toyota,Highlander XLE,2019,local used,automatic,"₦ 28,800,000"
Toyota Highlander SE 2012 Brown,Toyota,Highlander SE,2012,foreign used,automatic,"₦ 18,350,000"
Lexus ES 350 Crafted Line FWD 2015 Blue,Lexus,ES 350,2015,foreign used,automatic,"₦ 21,000,000"
Mercedes-Benz C300 2016 Silver,Mercedes-Benz,C300,2016,foreign used,automatic,"₦ 24,500,000"
Honda Pilot 2011 Black,Honda,Pilot,2011,local used,automatic,"₦ 5,500,000"
Toyota Camry 2001 Maroon,Toyota,Camry,2001,local used,automatic,"₦ 2,600,000"
Mercedes-Benz E350 2010 Black,Mercedes-Benz,E350,2010,foreign used,automatic,"₦ 15,600,000"
Honda Accord 2010 Gray,Honda,Accord,2010,local used,automatic,"₦ 6,500,000"
Toyota Sienna Limited AWD 7-Passenger 2023 Silver,Toyota,Sienna Limited,2023,foreign used,automatic,"₦ 130,000,000"
Hyundai Sonata 2016 Silver,Hyundai,Sonata,2016,foreign used,automatic,"₦ 14,000,000"
New Ferrari 488 GTB 2023 Red,New,Ferrari 488,2023,brand new,automatic,"₦ 1,500,000,000"
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Blue,Toyota,Avalon Limited,2014,foreign used,automatic,"₦ 19,500,000"
Land Rover Range Rover Vogue 2023 Brown,Land,Rover Range,2023,foreign used,automatic,"₦ 385,000,000"
Toyota Corolla 2009 Silver,Toyota,Corolla,2009,local used,automatic,"₦ 7,500,000"
New Toyota Hilux 2024 White,New,Toyota Hilux,2024,brand new,automatic,"₦ 125,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 White,Toyota,Corolla LE,2015,foreign used,automatic,"₦ 15,000,000"
Toyota Highlander Limited 4dr SUV AWD (3.5L 6cyl 6A) 2015 White,Toyota,Highlander Limited,2015,foreign used,automatic,"₦ 32,000,000"
Toyota Hilux 2.5 D-4D SRX 2012 White,Toyota,Hilux 2,2012,local used,manual,"₦ 18,000,000"
Mercedes-Benz GLE-Class GLE 350 2020 Gray,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 70,000,000"
Toyota Highlander 2008 Burgundy,Toyota,Highlander,2008,foreign used,automatic,"₦ 12,999,999"
Toyota Venza V6 AWD 2010 Brown,Toyota,Venza V6,2010,foreign used,automatic,"₦ 18,500,000"
Toyota Highlander Limited 3.5l 4WD 2013 Maroon,Toyota,Highlander Limited,2013,foreign used,automatic,"₦ 17,500,000"
Toyota Tacoma Access Cab Automatic 2010 Black,Toyota,Tacoma Access,2010,foreign used,automatic,"₦ 20,000,000"
Ford F-150 Lariat 4x4 SuperCrew Cab Styleside 5.5 ft. box 145 in. WB,,,,foreign used,automatic,"₦ 44,500,000"
Mercedes-Benz C300 2008 Black,Mercedes-Benz,C300,2008,local used,automatic,"₦ 5,900,000"
Toyota RAV4 2016 Purple,Toyota,RAV4,2016,foreign used,automatic,"₦ 26,500,000"
Ford Focus SEL Hatchback FWD (2.0L 4cyl 6A) 2012 Red,Ford,Focus SEL,2012,foreign used,automatic,"₦ 11,900,000"
Toyota Land Cruiser 100 4.7 V8 Executive 2005 Black,Toyota,Land Cruiser,2005,foreign used,automatic,"₦ 25,000,000"
Lexus RX 350 2010 White,Lexus,RX 350,2010,local used,automatic,"₦ 15,850,000"
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2015 Gray,Toyota,Highlander Limited,2015,foreign used,automatic,"₦ 32,500,000"
Lexus GX 460 Luxury 2020 Gray,Lexus,GX 460,2020,foreign used,automatic,"₦ 95,000,000"
Nissan Xterra SE 4x4 2006 Gray,Nissan,Xterra SE,2006,foreign used,automatic,"₦ 7,800,000"
Acura MDX 2014 White,Acura,MDX,2014,foreign used,automatic,"₦ 17,000,000"
Lexus RX 2003 Blue,Lexus,RX,2003,foreign used,automatic,"₦ 10,500,000"
Mercedes-Benz GLC-Class 2017 White,Mercedes-Benz,GLC-Class,2017,foreign used,automatic,"₦ 43,000,000"
Honda Accord 2009 Silver,Honda,Accord,2009,local used,automatic,"₦ 5,500,000"
Toyota Tacoma 4x4 Double Cab 2008 Blue,Toyota,Tacoma 4x4,2008,foreign used,automatic,"₦ 19,800,000"
Toyota RAV4 2.0 4x4 Executive 2004 Silver,Toyota,RAV4 2,2004,foreign used,automatic,"₦ 12,500,000"
Toyota C-HR 2018 Ivory,Toyota,C-HR,2018,foreign used,automatic,"₦ 30,000,000"
Lexus RX 2010 Gray,Lexus,RX,2010,foreign used,automatic,"₦ 18,300,000"
Toyota RAV4 LE 4dr SUV AWD (2.5L 4cyl 6A) 2015 Gray,Toyota,RAV4 LE,2015,foreign used,automatic,"₦ 22,500,000"
Lexus ES 350 FWD 2014 Silver,Lexus,ES 350,2014,foreign used,automatic,"₦ 19,500,000"
Toyota RAV4 2010 Gold,Toyota,RAV4,2010,local used,automatic,"₦ 8,350,000"
Kia Rio 2013 Black,Kia,Rio,2013,local used,automatic,"₦ 5,000,000"
Lexus RX 330 2005 Green,Lexus,RX 330,2005,local used,automatic,"₦ 8,600,000"
Peugeot 207 2013 Black,Peugeot,207,2013,local used,automatic,"₦ 4,500,000"
Lexus ES 350 2009 Black,Lexus,ES 350,2009,foreign used,automatic,"₦ 14,500,000"
Honda Accord Touring 2.0T 2018 Black,Honda,Accord Touring,2018,foreign used,automatic,"₦ 29,500,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2021 Black,Mercedes-Benz,GLE-Class GLE,2021,foreign used,automatic,"₦ 62,000,000"
Toyota Camry 2.4 2008 Silver,Toyota,Camry 2,2008,local used,automatic,"₦ 5,750,000"
Honda Accord 2017 Black,Honda,Accord,2017,foreign used,automatic,"₦ 15,000,000"
Hyundai Veloster Turbo 2016 White,Hyundai,Veloster Turbo,2016,foreign used,automatic,"₦ 15,600,000"
Honda Accord Sedan EX 2010 Black,Honda,Accord Sedan,2010,local used,automatic,"₦ 5,500,000"
Hyundai Elantra Sport 2019 White,Hyundai,Elantra Sport,2019,foreign used,automatic,"₦ 22,500,000"
Toyota Corolla 2012 Gold,Toyota,Corolla,2012,local used,automatic,"₦ 9,750,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gold,Toyota,Camry LE,2008,local used,automatic,"₦ 5,800,000"
Mazda CX-9 Touring 2010 White,Mazda,CX-9 Touring,2010,local used,automatic,"₦ 7,000,000"
Hyundai Tucson Eco AWD 2016 Silver,Hyundai,Tucson Eco,2016,foreign used,automatic,"₦ 21,000,000"
Mercedes-Benz GLA 250 2016 Black,Mercedes-Benz,GLA 250,2016,foreign used,automatic,"₦ 26,000,000"
Toyota Sienna Limited 7 Passenger 2011 Black,Toyota,Sienna Limited,2011,foreign used,automatic,"₦ 18,500,000"
Lexus RX 350 AWD 2014 Black,Lexus,RX 350,2014,foreign used,automatic,"₦ 26,300,000"
Land Rover Range Rover Sport HST MHEV 4x4 2020 Black,Land,Rover Range,2020,foreign used,automatic,"₦ 79,999,999"
Lexus GX 470 2009 Gold,Lexus,GX 470,2009,foreign used,automatic,"₦ 23,000,000"
Toyota Highlander Limited 3.5l 4WD 2013 Silver,Toyota,Highlander Limited,2013,foreign used,automatic,"₦ 17,850,000"
Lexus GS 300 Automatic 2007 Silver,Lexus,GS 300,2007,foreign used,automatic,"₦ 12,980,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry SE,2010,foreign used,automatic,"₦ 12,180,000"
Honda CR-V SE 4dr SUV AWD (2.4L 4cyl 5A) 2011,Honda,CR-V SE,2011,foreign used,automatic,"₦ 12,180,000"
Toyota RAV4 2008 Silver,Toyota,RAV4,2008,local used,automatic,"₦ 5,800,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 White,Toyota,Camry SE,2013,foreign used,automatic,"₦ 12,500,000"
Toyota Land Cruiser Prado 2014 Off white,Toyota,Land Cruiser,2014,local used,automatic,"₦ 31,893,750"
Lexus ES 350 2008 Black,Lexus,ES 350,2008,foreign used,automatic,"₦ 11,095,000"
Lexus ES 350 2008 Silver,Lexus,ES 350,2008,foreign used,automatic,"₦ 10,900,000"
Toyota Highlander 4x4 2005 Red,Toyota,Highlander 4x4,2005,local used,automatic,"₦ 7,300,000"
Honda CR-V 2010 Green,Honda,CR-V,2010,foreign used,automatic,"₦ 13,500,000"
Nissan Pathfinder SL 4dr SUV 4WD (3.5L 6cyl CVT) 2014 Silver,Nissan,Pathfinder SL,2014,foreign used,automatic,"₦ 17,500,000"
Toyota Corolla Verso 1.8 2007 Black,Toyota,Corolla Verso,2007,foreign used,automatic,"₦ 11,500,000"
Mitsubishi Montero Sport 2016 Red,Mitsubishi,Montero Sport,2016,foreign used,automatic,"₦ 32,000,000"
Toyota Sienna LE 2002 Blue,Toyota,Sienna LE,2002,foreign used,automatic,"₦ 8,800,000"
Lexus GS 300 Automatic 2007 Black,Lexus,GS 300,2007,local used,automatic,"₦ 7,700,000"
Toyota Land Cruiser Prado 4.0 Petrol TX 2022 White,Toyota,Land Cruiser,2022,foreign used,automatic,"₦ 76,000,000"
Pontiac Vibe 1.8L 2010 White,Pontiac,Vibe 1,2010,foreign used,automatic,"₦ 10,900,000"
Lexus RX 350 2010 Blue,Lexus,RX 350,2010,foreign used,automatic,"₦ 20,500,000"
Nissan Sentra 2014 Gray,Nissan,Sentra,2014,foreign used,automatic,"₦ 15,000,000"
Nissan Pathfinder Automatic 2001 Green,Nissan,Pathfinder Automatic,2001,foreign used,automatic,"₦ 8,500,000"
Toyota Highlander Limited V6 4x2 (3.5L 6cyl 6A) 2016 Silver,Toyota,Highlander Limited,2016,foreign used,automatic,"₦ 32,000,000"
Lexus RX 2008 Red,Lexus,RX,2008,foreign used,automatic,"₦ 14,300,000"
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2011 Blue,Hyundai,Sonata Limited,2011,foreign used,automatic,"₦ 10,800,000"
Toyota Corolla LE 2005 Black,Toyota,Corolla LE,2005,foreign used,automatic,"₦ 7,250,000"
Nissan Pathfinder Platinum 4dr FWD (3.5L 6cyl) 2016 Gray,Nissan,Pathfinder Platinum,2016,foreign used,automatic,"₦ 16,500,000"
Toyota Camry 2.4 LE 2008 Gray,Toyota,Camry 2,2008,local used,automatic,"₦ 7,100,000"
