title,make,model,year,condition,transmission,price
Hyundai Genesis 3.8 AWD 2016 Silver,Hyundai,Genesis 3,2016.0,Foreign Used,Automatic,21000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 4A) 2004 Gold,Toyota,Camry Le,2004.0,Local Used,Automatic,4500000.0
Toyota Corolla 1.6 VVT-i 2007 Black,Toyota,Corolla 1,2007.0,Local Used,Automatic,5500000.0
Honda Accord Sport 4dr Sedan FWD (2.4L 4cyl 2A) 2013 White,Honda,Accord Sport,2013.0,Foreign Used,Automatic,10999999.0
Lexus ES 330 2002 Black,Lexus,Es 330,2002.0,Local Used,Automatic,3200000.0
Toyota Sienna CE 2002 Gold,Toyota,Sienna Ce,2002.0,Local Used,Automatic,3300000.0
Lexus ES 350 2008 Burgundy,Lexus,Es 350,2008.0,Foreign Used,Automatic,10900000.0
Toyota Corolla LE Premium 4dr Sedan (1.8L 4cyl CVT) 2016 Silver,Toyota,Corolla Le,2016.0,Foreign Used,Automatic,13500000.0
Lexus RX 350 2011 Silver,Lexus,Rx 350,2011.0,Foreign Used,Automatic,22000000.0
Toyota RAV4 2008 Black,Toyota,Rav4,2008.0,Local Used,Automatic,6800000.0
Honda Civic 2004 Black,Honda,Civic,2004.0,Local Used,Automatic,1700000.0
Mercedes-Benz C300 Luxury Sedan AWD (3.0L 6cyl 7A) 2008 White,Mercedes-Benz,C300 Luxury,2008.0,Local Used,Automatic,7500000.0
Toyota Camry 2024 Blue,Toyota,Camry,2024.0,Local Used,Automatic,3950000.0
Toyota Camry XSE FWD (2.5L 4cyl 8AM) 2018 Silver,Toyota,Camry Xse,2018.0,Foreign Used,Automatic,27000000.0
Toyota Camry 2010 Black,Toyota,Camry,2010.0,Local Used,Automatic,6850000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 4A) 2004 Silver,Toyota,Camry Le,2004.0,Foreign Used,Automatic,8000000.0
Mercedes-Benz GLE-Class 2017 Black,Mercedes-Benz,Gle-Class,2017.0,Foreign Used,Automatic,39000000.0
Toyota Avalon 2016 Black,Toyota,Avalon,2016.0,Foreign Used,Automatic,25000000.0
Mercedes-Benz C300 2016 Gray,Mercedes-Benz,C300,2016.0,Local Used,Automatic,10622000.0
Honda Accord 2009 Silver,Honda,Accord,2009.0,Local Used,Automatic,5200000.0
Mercedes-Benz C240 2002 Black,Mercedes-Benz,C240,2002.0,Local Used,Automatic,3300000.0
Mini Cooper 2013 Black,Mini,Cooper,2013.0,Local Used,Automatic,12800000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Black,Toyota,Camry Le,2014.0,Foreign Used,Automatic,13800000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2012 Black,Toyota,Camry Le,2012.0,Foreign Used,Automatic,15000000.0
Nissan 350Z 2010 Gray,Nissan,350Z,2010.0,Local Used,Automatic,4200000.0
Honda Accord 2008 Gold,Honda,Accord,2008.0,Local Used,Automatic,6000000.0
Acura RL 2006 Black,Acura,Rl,2006.0,Local Used,Automatic,3800000.0
Toyota RAV4 2.5 4x4 2010 Gold,Toyota,Rav4 2,2010.0,Local Used,Automatic,8700000.0
Toyota Corolla 2003 Silver,Toyota,Corolla,2003.0,Foreign Used,Automatic,6400000.0
Toyota Camry 2014 Gray,Toyota,Camry,2014.0,Foreign Used,Automatic,13900000.0
Land Rover Range Rover Sport HSE 4x4 (5.0L 8cyl 6A) 2010 Blue,Land Rover,Rover Range,2010.0,Foreign Used,Automatic,16000000.0
Toyota Highlander Sport 4x4 2009 Blue,Toyota,Highlander Sport,2009.0,Local Used,Automatic,9980000.0
BMW 760 2010 Black,BMW,760,2010.0,Foreign Used,Automatic,32000000.0
Lexus ES 2014 Silver,Lexus,Es,2014.0,Foreign Used,Automatic,18000000.0
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2017 Black,Hyundai,Sonata Limited,2017.0,Foreign Used,Automatic,15650000.0
Lexus GX 460 Base 2014 Gold,Lexus,Gx 460,2014.0,Foreign Used,Automatic,38000000.0
Toyota Tacoma 2007 Gray,Toyota,Tacoma,2007.0,Foreign Used,Automatic,17000000.0
Mercedes-Benz M Class 2014 Gray,Mercedes-Benz,M Class,2014.0,Foreign Used,Automatic,21000000.0
Toyota Highlander 2010 White,Toyota,Highlander,2010.0,Local Used,Automatic,10500000.0
Lexus GX 460 Luxury 2017 Red,Lexus,Gx 460,2017.0,Foreign Used,Automatic,45000000.0
Lexus RX 350 AWD 2015 Silver,Lexus,Rx 350,2015.0,Foreign Used,Automatic,26000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Black,Toyota,Camry Le,2011.0,Foreign Used,Automatic,10500000.0
Toyota Highlander 2011 Silver,Toyota,Highlander,2011.0,Foreign Used,Automatic,17300000.0
Toyota RAV4 Limited 2008 Silver,Toyota,Rav4 Limited,2008.0,Foreign Used,Automatic,14000000.0
Lexus RX 350 2011 White,Lexus,Rx 350,2011.0,Foreign Used,Automatic,19500000.0
Honda Accord 2.0 Sport 2008 Silver,Honda,Accord 2,2008.0,Local Used,Automatic,5399999.0
Toyota Camry 2.4 2008 Blue,Toyota,Camry 2,2008.0,Local Used,Automatic,6499999.0
Toyota Camry 2010 Silver,Toyota,Camry,2010.0,Local Used,Automatic,6500000.0
Toyota Corolla 2010 Gray,Toyota,Corolla,2010.0,Foreign Used,Automatic,9450000.0
Toyota Highlander 3.5L 4WD 2013 Silver,Toyota,Highlander 3,2013.0,Local Used,Automatic,15500000.0
Toyota Corolla 2003 Silver,Toyota,Corolla,2003.0,Foreign Used,Automatic,7000000.0
Lexus RX 2017 Gray,Lexus,Rx,2017.0,Foreign Used,Automatic,39000000.0
Toyota RAV4 2009 White,Toyota,Rav4,2009.0,Foreign Used,Automatic,13600000.0
Lexus ES 2013 Red,Lexus,Es,2013.0,Foreign Used,Automatic,23000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Black,Toyota,Camry Le,2009.0,Local Used,Automatic,7900000.0
Mercedes-Benz C-Class C 63 AMG (C205) 2016 White,Mercedes-Benz,C-Class C,2016.0,Foreign Used,Automatic,35000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2016 Blue,Toyota,Camry Le,2016.0,Local Used,Automatic,16000000.0
Mitsubishi L200 Double Cab 2.5 136hp 2012 White,Mitsubishi,L200 Double,2012.0,Local Used,Automatic,12000000.0
Toyota Highlander 2013 Blue,Toyota,Highlander,2013.0,Foreign Used,Automatic,18000000.0
Hyundai Elantra 2015 Red,Hyundai,Elantra,2015.0,Foreign Used,Automatic,12000000.0
Toyota RAV4 2022 White,Toyota,Rav4,2022.0,Foreign Used,Automatic,43000000.0
Lexus ES 2004 White,Lexus,Es,2004.0,Foreign Used,Automatic,10500000.0
Land Rover Range Rover Velar P250 S 4x4 2018 Black,Land Rover,Rover Range,2018.0,Foreign Used,Automatic,41000000.0
Honda Jazz 1.4i DSi 2006 Silver,Honda,Jazz 1,2006.0,Local Used,Automatic,4500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Green,Toyota,Camry Le,2011.0,Foreign Used,Automatic,11800000.0
Mercedes-Benz GLA 250 2016 Black,Mercedes-Benz,Gla 250,2016.0,Foreign Used,Automatic,27500000.0
Toyota Camry 2008 Black,Toyota,Camry,2008.0,Local Used,Automatic,6500000.0
Lexus RX 350 2012 Red,Lexus,Rx 350,2012.0,Foreign Used,Automatic,22500000.0
Lexus RX 350 2014 White,Lexus,Rx 350,2014.0,Foreign Used,Automatic,23500000.0
Lexus IS 250 AWD 2007 Red,Lexus,Is 250,2007.0,Foreign Used,Automatic,12500000.0
Lexus RX 2015 Black,Lexus,Rx,2015.0,Foreign Used,Automatic,27000000.0
Lexus ES 300 2004 Silver,Lexus,Es 300,2004.0,Local Used,Automatic,4800000.0
Toyota Corolla 2008 Gray,Toyota,Corolla,2008.0,Foreign Used,Automatic,10100000.0
Lexus GX 470 Sport Utility 2008 Black,Lexus,Gx 470,2008.0,Local Used,Automatic,10980000.0
Lexus GS 350 4WD 2009 White,Lexus,Gs 350,2009.0,Local Used,Automatic,6780000.0
Toyota Camry 2009 Gray,Toyota,Camry,2009.0,Foreign Used,Automatic,9000000.0
Lexus RX 350 AWD 2012 Gray,Lexus,Rx 350,2012.0,Foreign Used,Automatic,19000000.0
Mercedes-Benz C300 Sport 4Matic Sedan AWD (2.0L 4cyl 7A) 2017 Gray,Mercedes-Benz,C300 Sport,2017.0,Foreign Used,Automatic,25000000.0
Toyota Highlander Sport 2010 Black,Toyota,Highlander Sport,2010.0,Foreign Used,Automatic,14000000.0
Acura MDX Technology Package AWD (3.7L 6cyl 5A) 2009 Black,Acura,Mdx Technology,2009.0,Foreign Used,Automatic,10000000.0
Mercedes-Benz GLK-Class 350 4MATIC 2011 Blue,Mercedes-Benz,Glk-Class 350,2011.0,Foreign Used,Automatic,16500000.0
Honda Accord 2008 Red,Honda,Accord,2008.0,Local Used,Automatic,4850000.0
Acura MDX 2004 Brown,Acura,Mdx,2004.0,Local Used,Automatic,2500000.0
Toyota Camry SE Nightshade FWD 2020 Red,Toyota,Camry Se,2020.0,Foreign Used,Automatic,26700000.0
Pontiac Vibe 2006 Black,Pontiac,Vibe,2006.0,Local Used,Automatic,4200000.0
Lexus ES 2013 Blue,Lexus,Es,2013.0,Local Used,Automatic,11500000.0
Mercedes-Benz M Class 2008 Blue,Mercedes-Benz,M Class,2008.0,Local Used,Automatic,9500000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2006 Pearl,Toyota,Camry Le,2006.0,Local Used,Automatic,5000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Gray,Toyota,Camry Le,2013.0,Local Used,Automatic,8500000.0
Audi A4 1.8 T 2000 Pink,Audi,A4 1,2000.0,Local Used,Manual,1600000.0
Honda Accord 2.0 Comfort 2005 Blue,Honda,Accord 2,2005.0,Local Used,Automatic,2900000.0
Mercedes-Benz GL-Class GL 450 2008 Black,Mercedes-Benz,Gl-Class Gl,2008.0,Local Used,Automatic,8000000.0
Toyota Camry 2013 Black,Toyota,Camry,2013.0,Foreign Used,Automatic,15500000.0
Toyota Corolla 2003 Blue,Toyota,Corolla,2003.0,Local Used,Automatic,5800000.0
Mercedes-Benz GLK-Class 2012 Black,Mercedes-Benz,Glk-Class,2012.0,Foreign Used,Automatic,16000000.0
Lexus RX 300 1999 Silver,Lexus,Rx 300,1999.0,Local Used,Automatic,5500000.0
Hyundai Tucson 2016 Silver,Hyundai,Tucson,2016.0,Local Used,Automatic,17500000.0
Honda Civic 2020 Black,Honda,Civic,2020.0,Foreign Used,Automatic,20500000.0
Toyota Venza XLE 2010 Black,Toyota,Venza Xle,2010.0,Local Used,Automatic,9000000.0
Toyota Highlander Limited 2008 Blue,Toyota,Highlander Limited,2008.0,Foreign Used,Automatic,15350000.0
Toyota Venza 2013 White,Toyota,Venza,2013.0,Foreign Used,Automatic,18500000.0
Kia Picanto 2007 Purple,Kia,Picanto,2007.0,Foreign Used,Manual,6500000.0
Mercedes-Benz C300 Luxury Sedan AWD (3.0L 6cyl 7A) 2009 Black,Mercedes-Benz,C300 Luxury,2009.0,Foreign Used,Automatic,10800000.0
Porsche Cayenne S 2011 White,Porsche,Cayenne S,2011.0,Foreign Used,Automatic,28500000.0
Toyota Sienna 2007 Green,Toyota,Sienna,2007.0,Foreign Used,Automatic,10300000.0
Honda Accord LX-S 2dr Coupe (2.4L 4cyl CVT) 2015 Black,Honda,Accord Lx-S,2015.0,Foreign Used,Automatic,13500000.0
Toyota Prius HSD Hybrid 2005 Blue,Toyota,Prius Hsd,2005.0,Local Used,Automatic,4800000.0
Toyota Highlander LE 4x4 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander Le,2017.0,Foreign Used,Automatic,29000000.0
Ford Mustang 2010 Red,Ford,Mustang,2010.0,Local Used,Automatic,6000000.0
Lexus RX 2005 Black,Lexus,Rx,2005.0,Local Used,Automatic,8750000.0
Lexus ES 350 FWD 2014 Gray,Lexus,Es 350,2014.0,Foreign Used,Automatic,20880000.0
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2012 Blue,Hyundai,Sonata Limited,2012.0,Foreign Used,Automatic,11850000.0
Toyota Corolla 2006 Red,Toyota,Corolla,2006.0,Foreign Used,Automatic,8500000.0
Lexus ES 2013 Black,Lexus,Es,2013.0,Foreign Used,Automatic,19000000.0
Honda Pilot EX-L 4x2 (3.5L 6cyl 5A) 2006 Red,Honda,Pilot Ex-L,2006.0,Local Used,Automatic,3600000.0
Toyota Corolla 2005 Red,Toyota,Corolla,2005.0,Foreign Used,Automatic,9500000.0
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2016 Black,Hyundai,Sonata Limited,2016.0,Foreign Used,Automatic,16500000.0
Toyota Highlander Limited 4x2 V6 (3.5L 6cyl 8A) 2018 White,Toyota,Highlander Limited,2018.0,Foreign Used,Automatic,32500000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2015 Black,Toyota,Camry Xle,2015.0,Foreign Used,Automatic,19500000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gray,Toyota,Camry Le,2008.0,Foreign Used,Automatic,9500000.0
Lexus GX 460 Premium 2013 Silver,Lexus,Gx 460,2013.0,Foreign Used,Automatic,31000000.0
Toyota Corolla LE 2023 Black,Toyota,Corolla Le,2023.0,Foreign Used,Automatic,30000000.0
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander Xle,2016.0,Foreign Used,Automatic,27000000.0
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Gray,Toyota,Camry Xle,2014.0,Foreign Used,Automatic,15500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Purple,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,20000000.0
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 White,Toyota,Highlander Limited,2016.0,Foreign Used,Automatic,29000000.0
Toyota Tacoma Access Cab 2010 Silver,Toyota,Tacoma Access,2010.0,Foreign Used,Automatic,21500000.0
Toyota Sienna XLE AWD 7-Passenger 2013 Gray,Toyota,Sienna Xle,2013.0,Foreign Used,Automatic,18000000.0
Toyota Highlander Limited V6 4x2 (3.5L 6cyl 6A) 2016 White,Toyota,Highlander Limited,2016.0,Foreign Used,Automatic,29500000.0
GAC GS4 2020 Black,GAC,Gs4,2020.0,Local Used,Automatic,11900000.0
Toyota Highlander V6 2005 Silver,Toyota,Highlander V6,2005.0,Local Used,Automatic,5999000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Green,Toyota,Camry Le,2008.0,Foreign Used,Automatic,8900000.0
Mercedes-Benz E350 2010 Black,Mercedes-Benz,E350,2010.0,Foreign Used,Automatic,11700000.0
Lexus ES 2013 Black,Lexus,Es,2013.0,Foreign Used,Automatic,22000000.0
Mercedes-Benz C400 2017 Gray,Mercedes-Benz,C400,2017.0,Foreign Used,Automatic,35000000.0
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.0L 6cyl 7A) 2012 Black,Mercedes-Benz,C300 Sport,2012.0,Local Used,Automatic,9500000.0
Land Rover Range Rover Vogue 2014 Black,Land Rover,Rover Range,2014.0,Local Used,Automatic,48000000.0
Lexus GX 460 Luxury 2015 White,Lexus,Gx 460,2015.0,Foreign Used,Automatic,46000000.0
Hyundai Tucson Limited AWD 2012 Black,Hyundai,Tucson Limited,2012.0,Local Used,Automatic,10000000.0
Toyota Venza XLE 2021 Gold,Toyota,Venza Xle,2021.0,Foreign Used,Automatic,48000000.0
Mercedes-Benz GLK-Class 350 4MATIC 2013 Gray,Mercedes-Benz,Glk-Class 350,2013.0,Foreign Used,Automatic,19950000.0
Mercedes-Benz GLK-Class 2015 White,Mercedes-Benz,Glk-Class,2015.0,Foreign Used,Automatic,26000000.0
Lexus RX 2010 Gray,Lexus,Rx,2010.0,Local Used,Automatic,12000000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2008 Red,Toyota,Camry Xle,2008.0,Local Used,Automatic,6000000.0
Nissan Frontier Automatic 2005 Black,Nissan,Frontier Automatic,2005.0,Local Used,Automatic,3500000.0
Toyota Venza V6 AWD 2011 Red,Toyota,Venza V6,2011.0,Foreign Used,Automatic,18380000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2011 Gray,Toyota,Camry Se,2011.0,Foreign Used,Automatic,12480000.0
Lexus RX 350 AWD 2012 Red,Lexus,Rx 350,2012.0,Foreign Used,Automatic,20880000.0
Toyota Avalon 2007 Silver,Toyota,Avalon,2007.0,Local Used,Automatic,4550000.0
Toyota Sienna XLE 7 Passenger 2011 Black,Toyota,Sienna Xle,2011.0,Foreign Used,Automatic,16700000.0
Lexus RX 2011 Burgundy,Lexus,Rx,2011.0,Foreign Used,Automatic,20500000.0
Nissan Frontier 2008 Black,Nissan,Frontier,2008.0,Local Used,Automatic,4750000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6A) 2012 Gray,Toyota,Camry Xle,2012.0,Foreign Used,Automatic,14700000.0
Chrysler Pacifica 2020 Red,Chrysler,Pacifica,2020.0,Foreign Used,Automatic,22000000.0
Lexus ES 350 2008 Black,Lexus,Es 350,2008.0,Foreign Used,Automatic,12000000.0
Toyota Corolla CE 2006 Black,Toyota,Corolla Ce,2006.0,Foreign Used,Automatic,9000000.0
Toyota Highlander 2005 Gold,Toyota,Highlander,2005.0,Local Used,Automatic,7000000.0
Mercedes-Benz GLK-Class 350 4MATIC 2013 White,Mercedes-Benz,Glk-Class 350,2013.0,Foreign Used,Automatic,19280000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Silver,Toyota,Camry Le,2008.0,Foreign Used,Automatic,9800000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2015 Black,Toyota,Camry Se,2015.0,Foreign Used,Automatic,13700000.0
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,Mercedes-Benz,Glk-Class 350,2014.0,Local Used,Automatic,15500000.0
Lexus RX 350 FWD 2015 Black,Lexus,Rx 350,2015.0,Foreign Used,Automatic,27000000.0
Toyota RAV4 3.5 Limited 2010 Black,Toyota,Rav4 3,2010.0,Foreign Used,Automatic,11900000.0
Toyota Highlander Limited Platinum 2019 Silver,Toyota,Highlander Limited,2019.0,Foreign Used,Automatic,38000000.0
Lexus ES 350 FWD 2015,Lexus,Es 350,2015.0,Foreign Used,Automatic,21000000.0
Honda Accord 2004 Gold,Honda,Accord,2004.0,Local Used,Automatic,2950000.0
Mercedes-Benz GLA 250 2016 Silver,Mercedes-Benz,Gla 250,2016.0,Local Used,Automatic,9500000.0
Lexus RX 350 2011 Gray,Lexus,Rx 350,2011.0,Foreign Used,Automatic,20000000.0
Honda Accord 2008 Silver,Honda,Accord,2008.0,Local Used,Automatic,5500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2011 White,Mercedes-Benz,Glk-Class 350,2011.0,Foreign Used,Automatic,15000000.0
Pontiac Vibe Automatic 2003 Black,Pontiac,Vibe Automatic,2003.0,Local Used,Automatic,9850000.0
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,Mercedes-Benz,Glk-Class 350,2010.0,Foreign Used,Automatic,13999999.0
Toyota Camry SE Sport 4dr Sedan (2.5L 4cyl 6A) 2014 White,Toyota,Camry Se,2014.0,Foreign Used,Automatic,13900000.0
Audi Q5 2010 Black,Audi,Q5,2010.0,Local Used,Automatic,16800000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Green,Toyota,Camry Le,2011.0,Foreign Used,Automatic,10000000.0
Lexus RX 350 2013 Black,Lexus,Rx 350,2013.0,Local Used,Automatic,16000000.0
BMW 5 Series 2011 Silver,BMW,5 Series,2011.0,Foreign Used,Automatic,16300000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2008 Gray,Toyota,Camry Xle,2008.0,Local Used,Automatic,5500000.0
Lexus ES 350 2012 Black,Lexus,Es 350,2012.0,Local Used,Automatic,10500000.0
Lexus RX 2010 Gray,Lexus,Rx,2010.0,Local Used,Automatic,14500000.0
Toyota Camry SE 4dr Sedan (3.5L 6cyl 6A) 2014 Gray,Toyota,Camry Se,2014.0,Foreign Used,Automatic,16680000.0
Toyota Camry XSE (2.5L 4cyl 8A) 2019 Black,Toyota,Camry Xse,2019.0,Foreign Used,Automatic,38980000.0
Lexus ES 350 2009 Black,Lexus,Es 350,2009.0,Foreign Used,Automatic,11300000.0
Honda Accord 2006 Blue,Honda,Accord,2006.0,Local Used,Automatic,3700000.0
Lexus RX 2013 Burgundy,Lexus,Rx,2013.0,Foreign Used,Automatic,25000000.0
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2005 Silver,Toyota,Camry Le,2005.0,Foreign Used,Automatic,9500000.0
Lexus RX 330 AWD 2006 Gray,Lexus,Rx 330,2006.0,Local Used,Automatic,7999999.0
Toyota Highlander Sport 2008 Gold,Toyota,Highlander Sport,2008.0,Local Used,Automatic,7200000.0
Lexus GX 460 Premium 2013 Silver,Lexus,Gx 460,2013.0,Foreign Used,Automatic,34500000.0
Lexus ES 350 FWD 2014 Black,Lexus,Es 350,2014.0,Local Used,Automatic,13980000.0
Lexus RX 350 2011 Gray,Lexus,Rx 350,2011.0,Foreign Used,Automatic,19500000.0
Lexus RX 2008 Black,Lexus,Rx,2008.0,Local Used,Automatic,8800000.0
Toyota Highlander 2006 Blue,Toyota,Highlander,2006.0,Foreign Used,Automatic,11000000.0
Mercedes-Benz GLC-Class 2020 White,Mercedes-Benz,Glc-Class,2020.0,Foreign Used,Automatic,36000000.0
Lexus ES 350 2008 Blue,Lexus,Es 350,2008.0,Foreign Used,Automatic,13000000.0
Kia Soul 2008 Silver,Kia,Soul,2008.0,Local Used,Manual,3400000.0
Peugeot 407 2008 Gray,Peugeot,407,2008.0,Local Used,Manual,3000000.0
Toyota Highlander Limited 2012 Silver,Toyota,Highlander Limited,2012.0,Local Used,Automatic,17000000.0
Toyota Corolla LE 2020 Blue,Toyota,Corolla Le,2020.0,Foreign Used,Automatic,25500000.0
Toyota Corolla L 4dr Sedan (1.8L 4cyl 6M) 2014 Red,Toyota,Corolla L,2014.0,Foreign Used,Automatic,13000000.0
Toyota Highlander Sport 2008 Black,Toyota,Highlander Sport,2008.0,Local Used,Automatic,8999000.0
Toyota Corolla 2012 Silver,Toyota,Corolla,2012.0,Foreign Used,Automatic,12700000.0
Toyota Camry 2012 Green,Toyota,Camry,2012.0,Local Used,Automatic,9700000.0
Lexus RX 2013 Black,Lexus,Rx,2013.0,Foreign Used,Automatic,24500000.0
Mercedes-Benz GLC-Class 2017 Brown,Mercedes-Benz,Glc-Class,2017.0,Foreign Used,Automatic,37000000.0
Hyundai Sonata Sport 2018 Black,Hyundai,Sonata Sport,2018.0,Foreign Used,Automatic,22000000.0
Hyundai Sonata 2013 Silver,Hyundai,Sonata,2013.0,Foreign Used,Automatic,10600000.0
Lexus RX 350 2010 White,Lexus,Rx 350,2010.0,Foreign Used,Automatic,18000000.0
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 White,Toyota,Highlander Xle,2016.0,Foreign Used,Automatic,28500000.0
Toyota Corolla 2009 Silver,Toyota,Corolla,2009.0,Local Used,Automatic,7500000.0
Lexus RX 2005 Gray,Lexus,Rx,2005.0,Local Used,Automatic,8800000.0
Toyota 4-Runner 2008 Black,Toyota,4-Runner,2008.0,Local Used,Automatic,8500000.0
Lexus RX 350 2011 Blue,Lexus,Rx 350,2011.0,Foreign Used,Automatic,21000000.0
Lexus ES 350 2009 Black,Lexus,Es 350,2009.0,Foreign Used,Automatic,12480000.0
Toyota Matrix Hatchback FWD (1.8L 4cyl 5M) 2010 Black,Toyota,Matrix Hatchback,2010.0,Foreign Used,Automatic,10980000.0
Honda CR-V LX AWD 2018 Gray,Honda,Cr-V Lx,2018.0,Foreign Used,Automatic,26980000.0
Toyota Highlander Limited V6 4x4 2006 Blue,Toyota,Highlander Limited,2006.0,Foreign Used,Automatic,13880000.0
Mercedes-Benz M Class ML 350 BlueTEC 4Matic 2012 White,Mercedes-Benz,M Class,2012.0,Local Used,Automatic,17000000.0
Toyota Camry 2003 Burgundy,Toyota,Camry,2003.0,Local Used,Automatic,4350000.0
Toyota Venza LE 4dr Wagon (3.5L 6cyl 6A) 2014 Gray,Toyota,Venza Le,2014.0,Foreign Used,Automatic,15500000.0
Lexus IS 250 2015 Gray,Lexus,Is 250,2015.0,Foreign Used,Automatic,25850000.0
Toyota RAV4 2016 Blue,Toyota,Rav4,2016.0,Foreign Used,Automatic,27000000.0
Lexus ES 350 2008 Gray,Lexus,Es 350,2008.0,Foreign Used,Automatic,12450000.0
Lexus RX 330 2005 Silver,Lexus,Rx 330,2005.0,Foreign Used,Automatic,11500000.0
Lexus RX 350 2008 Burgundy,Lexus,Rx 350,2008.0,Foreign Used,Automatic,13500000.0
Toyota Camry 2011 Gray,Toyota,Camry,2011.0,Foreign Used,Automatic,10300000.0
Lexus RX 350 AWD 2014 Black,Lexus,Rx 350,2014.0,Foreign Used,Automatic,28000000.0
Toyota Corolla LE Special Edition 4dr Sedan (1.8L 4cyl 4A) 2013 Silver,Toyota,Corolla Le,2013.0,Foreign Used,Automatic,12500000.0
Toyota Camry LE 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A) 2014 Yellow,Toyota,Camry Le,2014.0,Foreign Used,Automatic,13000000.0
Toyota Sequoia Limited 4dr SUV 4WD (4.7L 8cyl 5A) 2006 Black,Toyota,Sequoia Limited,2006.0,Foreign Used,Automatic,7500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,Mercedes-Benz,Glk-Class 350,2010.0,Foreign Used,Automatic,15000000.0
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2013 Gray,Toyota,Corolla S,2013.0,Foreign Used,Automatic,11750000.0
Toyota Sienna LE 8 Passenger 2012 Burgundy,Toyota,Sienna Le,2012.0,Foreign Used,Automatic,15999999.0
Lexus RX 350 FWD 2013 Black,Lexus,Rx 350,2013.0,Local Used,Automatic,16500000.0
Toyota Camry 2008 Gray,Toyota,Camry,2008.0,Local Used,Automatic,5500000.0
Toyota Highlander 2008 Gray,Toyota,Highlander,2008.0,Local Used,Automatic,8300000.0
Toyota Highlander SE 2012 Silver,Toyota,Highlander Se,2012.0,Foreign Used,Automatic,16000000.0
Mercedes-Benz M Class 2011 Silver,Mercedes-Benz,M Class,2011.0,Foreign Used,Automatic,16000000.0
Acura ZDX Base AWD 2012 Silver,Acura,Zdx Base,2012.0,Local Used,Automatic,9100000.0
Audi A4 2017 White,Audi,A4,2017.0,Foreign Used,Automatic,24000000.0
Hyundai Elantra 2011 White,Hyundai,Elantra,2011.0,Foreign Used,Automatic,10800000.0
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,Gle-Class Gle,2016.0,Foreign Used,Automatic,37500000.0
Nissan Altima 2.5 2008 Silver,Nissan,Altima 2,2008.0,Foreign Used,Automatic,7200000.0
Toyota Highlander XLE 4dr SUV (3.5L 6cyl 6A) 2014 Black,Toyota,Highlander Xle,2014.0,Foreign Used,Automatic,30800000.0
Toyota Sienna XLE 2008 Black,Toyota,Sienna Xle,2008.0,Foreign Used,Automatic,9500000.0
Toyota Camry XLE FWD (2.5L 4cyl 8AM) 2018 Black,Toyota,Camry Xle,2018.0,Foreign Used,Automatic,25800000.0
